start,end,label,filename
158.17332158611447,161.84296722824044,cough,4txOUgXllWE.wav
161.84296722824044,163.21404362200178,etc,4txOUgXllWE.wav
163.21404362200178,164.11465262574697,sniffle,4txOUgXllWE.wav
164.11465262574697,165.44540324322122,speech,4txOUgXllWE.wav
165.44540324322122,166.4669895758277,cough,4txOUgXllWE.wav
166.4669895758277,172.1125982560215,speech,4txOUgXllWE.wav
172.1125982560215,174.73993682385935,etc,4txOUgXllWE.wav
174.73993682385935,179.25642376801437,speech,4txOUgXllWE.wav
179.25642376801437,181.16517717893703,cough,4txOUgXllWE.wav
181.16517717893703,190.54764112840195,speech,4txOUgXllWE.wav
190.54764112840195,193.67960975336658,cough,4txOUgXllWE.wav
193.67960975336658,195.25231502856343,etc,4txOUgXllWE.wav
195.25231502856343,197.15378962323345,speech,4txOUgXllWE.wav
197.15378962323345,197.77211819296897,cough,4txOUgXllWE.wav
197.77211819296897,198.80714645100448,speech,4txOUgXllWE.wav
198.80714645100448,201.5896250148143,cough,4txOUgXllWE.wav
201.5896250148143,203.7672169343176,sniffle,4txOUgXllWE.wav
203.7672169343176,208.36435543104682,etc,4txOUgXllWE.wav
208.36435543104682,209.3859417636533,sniffle,4txOUgXllWE.wav
209.3859417636533,215.28694702699872,etc,4txOUgXllWE.wav
215.28694702699872,219.8303178220118,speech,4txOUgXllWE.wav
219.8303178220118,222.04095670154965,etc,4txOUgXllWE.wav
222.04095670154965,231.50407220358875,cough,4txOUgXllWE.wav
231.50407220358875,233.1305451805017,speech,4txOUgXllWE.wav
233.1305451805017,235.1333920694276,etc,4txOUgXllWE.wav
235.1333920694276,237.4588451686503,speech,4txOUgXllWE.wav
237.4588451686503,240.24132373246007,cough,4txOUgXllWE.wav
240.24132373246007,242.49956720453758,speech,4txOUgXllWE.wav
242.49956720453758,245.26860384291834,speech,4txOUgXllWE.wav
245.26860384291834,245.9871889998335,sniffle,4txOUgXllWE.wav
245.9871889998335,259.0930662931405,speech,4txOUgXllWE.wav
259.0930662931405,263.6498790135826,cough,4txOUgXllWE.wav
263.6498790135826,264.83276845133753,speech,4txOUgXllWE.wav
264.83276845133753,265.8201921168333,sniffle,4txOUgXllWE.wav
265.8201921168333,270.67272719671416,etc,4txOUgXllWE.wav
270.67272719671416,276.4124293549111,cough,4txOUgXllWE.wav
276.4124293549111,277.38024798580153,breathe,4txOUgXllWE.wav
277.38024798580153,279.23523369500805,cough,4txOUgXllWE.wav
279.23523369500805,280.63319393962746,sniffle,4txOUgXllWE.wav
280.63319393962746,284.85395852434374,etc,4txOUgXllWE.wav
284.85395852434374,286.8568054132696,cough,4txOUgXllWE.wav
286.8568054132696,290.91626689283754,speech,4txOUgXllWE.wav
290.91626689283754,292.38143676460214,sniffle,4txOUgXllWE.wav
292.38143676460214,298.1004181811175,speech,4txOUgXllWE.wav
298.1004181811175,300.0226135174692,cough,4txOUgXllWE.wav
300.0226135174692,301.9179250029628,speech,4txOUgXllWE.wav
301.9179250029628,302.2808569895467,sniffle,4txOUgXllWE.wav
302.2808569895467,306.81078585913076,speech,4txOUgXllWE.wav
306.81078585913076,307.6979529374469,cough,4txOUgXllWE.wav
307.6979529374469,308.7060973446244,breathe,4txOUgXllWE.wav
308.7060973446244,310.4804315012567,cough,4txOUgXllWE.wav
310.4804315012567,312.52360416646974,speech,4txOUgXllWE.wav
312.52360416646974,313.8005870822278,cough,4txOUgXllWE.wav
313.8005870822278,314.74152186226013,breathe,4txOUgXllWE.wav
314.74152186226013,316.327669062886,cough,4txOUgXllWE.wav
316.327669062886,317.8723049035944,etc,4txOUgXllWE.wav
317.8723049035944,318.4771915479009,sniffle,4txOUgXllWE.wav
318.4771915479009,322.2543725934591,speech,4txOUgXllWE.wav
322.2543725934591,323.59856513636237,cough,4txOUgXllWE.wav
323.59856513636237,326.12564711702055,etc,4txOUgXllWE.wav
326.12564711702055,330.26576014916265,speech,4txOUgXllWE.wav
330.26576014916265,333.18265796726274,cough,4txOUgXllWE.wav
333.18265796726274,335.11038548752833,speech,4txOUgXllWE.wav
0.0,0.6379645085174677,cough,4vyk0EIJGWY.wav
0.6379645085174677,3.263806418461141,etc,4vyk0EIJGWY.wav
3.263806418461141,7.26796381370092,etc,4vyk0EIJGWY.wav
7.26796381370092,11.765095360615947,cough,4vyk0EIJGWY.wav
11.765095360615947,22.453696145124717,etc,4vyk0EIJGWY.wav
0.0,3.5004327954624275,etc,4WLF2CT0eCM.wav
3.5004327954624275,9.025064146794914,cough,4WLF2CT0eCM.wav
9.025064146794914,10.207953584549802,etc,4WLF2CT0eCM.wav
10.207953584549802,11.901636188607936,cough,4WLF2CT0eCM.wav
11.901636188607936,14.791650155849991,etc,4WLF2CT0eCM.wav
14.791650155849991,15.705701085024224,cough,4WLF2CT0eCM.wav
15.705701085024224,19.442556354295345,etc,4WLF2CT0eCM.wav
19.442556354295345,20.208746103750215,cough,4WLF2CT0eCM.wav
20.208746103750215,24.416068763037487,etc,4WLF2CT0eCM.wav
24.416068763037487,49.29313386951117,cough,4WLF2CT0eCM.wav
49.29313386951117,52.17523809523809,etc,4WLF2CT0eCM.wav
0.0,1.4975859065365382,etc,4xQcOwfV48Y.wav
1.4975859065365382,5.301650802952825,cough,4xQcOwfV48Y.wav
5.301650802952825,7.425475020740009,speech,4xQcOwfV48Y.wav
7.425475020740009,10.288605137124,cough,4xQcOwfV48Y.wav
10.288605137124,14.052344257253187,etc,4xQcOwfV48Y.wav
14.052344257253187,16.25682002761457,cough,4xQcOwfV48Y.wav
16.25682002761457,23.260063176140665,speech,4xQcOwfV48Y.wav
23.260063176140665,27.836480931188248,cough,4xQcOwfV48Y.wav
27.836480931188248,30.336679060988352,etc,4xQcOwfV48Y.wav
30.336679060988352,31.828732783610995,cough,4xQcOwfV48Y.wav
31.828732783610995,34.2079535845498,speech,4xQcOwfV48Y.wav
34.2079535845498,38.5093697218403,etc,4xQcOwfV48Y.wav
38.5093697218403,42.084921885963034,speech,4xQcOwfV48Y.wav
42.084921885963034,45.63359019922769,cough,4xQcOwfV48Y.wav
45.63359019922769,52.88495111465281,speech,4xQcOwfV48Y.wav
52.88495111465281,54.99533340701096,etc,4xQcOwfV48Y.wav
54.99533340701096,56.299200173627135,cough,4xQcOwfV48Y.wav
56.299200173627135,68.63888771747926,speech,4xQcOwfV48Y.wav
68.63888771747926,70.57452497925999,cough,4xQcOwfV48Y.wav
70.57452497925999,73.3261994544146,etc,4xQcOwfV48Y.wav
73.3261994544146,80.80544217687074,speech,4xQcOwfV48Y.wav
0.0,0.38190609592681474,etc,4yFWcSkby5w.wav
0.38190609592681474,1.2825150996720132,cough,4yFWcSkby5w.wav
1.2825150996720132,6.52486601699481,etc,4yFWcSkby5w.wav
6.52486601699481,8.19166477019488,sniffle,4yFWcSkby5w.wav
8.19166477019488,35.67312345631438,etc,4yFWcSkby5w.wav
35.67312345631438,38.92606941014032,cough,4yFWcSkby5w.wav
38.92606941014032,86.95873015873016,etc,4yFWcSkby5w.wav
0.0,4.306948321204396,etc,4_0uUL2HPe0.wav
4.306948321204396,8.339525949914242,cough,4_0uUL2HPe0.wav
8.339525949914242,11.269865693443395,etc,4_0uUL2HPe0.wav
11.269865693443395,13.420573762088644,cough,4_0uUL2HPe0.wav
13.420573762088644,18.501621574263048,etc,4_0uUL2HPe0.wav
18.501621574263048,29.9904372814914,cough,4_0uUL2HPe0.wav
29.9904372814914,36.69795807057877,etc,4_0uUL2HPe0.wav
36.69795807057877,39.332575454669204,cough,4_0uUL2HPe0.wav
39.332575454669204,42.57207948306611,etc,4_0uUL2HPe0.wav
42.57207948306611,44.70934562628233,cough,4_0uUL2HPe0.wav
44.70934562628233,48.21768816325989,etc,4_0uUL2HPe0.wav
48.21768816325989,50.664118591343865,cough,4_0uUL2HPe0.wav
50.664118591343865,51.153560090702946,speech,4_0uUL2HPe0.wav
0.0,3.312724404308563,speech,58cjZr_I8PE_260_000-270_000.wav
3.312724404308563,4.083791208791209,sniffle,58cjZr_I8PE_260_000-270_000.wav
4.083791208791209,8.347337068871724,etc,58cjZr_I8PE_260_000-270_000.wav
8.347337068871724,10.0,sneeze,58cjZr_I8PE_260_000-270_000.wav
0.0,1.666082187146222,etc,5905FxXz9dI_30_000-40_000.wav
1.666082187146222,4.349155486733724,cough,5905FxXz9dI_30_000-40_000.wav
4.349155486733724,4.889312157607775,gasp,5905FxXz9dI_30_000-40_000.wav
4.889312157607775,6.8197081289281565,cough,5905FxXz9dI_30_000-40_000.wav
6.8197081289281565,7.811471196762481,breathe,5905FxXz9dI_30_000-40_000.wav
7.811471196762481,10.0,gasp,5905FxXz9dI_30_000-40_000.wav
0.0,1.1198645657288175,speech,5fE-mL6Mi-c_170_000-180_000.wav
1.1198645657288175,3.351582970619604,etc,5fE-mL6Mi-c_170_000-180_000.wav
3.351582970619604,6.022882273443424,speech,5fE-mL6Mi-c_170_000-180_000.wav
6.022882273443424,7.088020603050391,etc,5fE-mL6Mi-c_170_000-180_000.wav
7.088020603050391,9.167576389425896,cough,5fE-mL6Mi-c_170_000-180_000.wav
9.167576389425896,10.000022675736961,sneeze,5fE-mL6Mi-c_170_000-180_000.wav
0.0,3.648293975181788,etc,5hmDPsZnmf4.wav
3.648293975181788,5.247883101236693,cough,5hmDPsZnmf4.wav
5.247883101236693,16.377797356475863,etc,5hmDPsZnmf4.wav
16.377797356475863,19.294695174575985,cough,5hmDPsZnmf4.wav
19.294695174575985,20.544794239476037,etc,5hmDPsZnmf4.wav
20.544794239476037,26.20384484509885,cough,5hmDPsZnmf4.wav
26.20384484509885,27.292640804850507,breathe,5hmDPsZnmf4.wav
27.292640804850507,29.247883101236695,cough,5hmDPsZnmf4.wav
29.247883101236695,30.551749867852877,breathe,5hmDPsZnmf4.wav
30.551749867852877,32.581480607636834,cough,5hmDPsZnmf4.wav
32.581480607636834,33.589625014814295,breathe,5hmDPsZnmf4.wav
33.589625014814295,35.552146127453085,cough,5hmDPsZnmf4.wav
35.552146127453085,37.54155109094994,breathe,5hmDPsZnmf4.wav
37.54155109094994,43.07962436771146,cough,5hmDPsZnmf4.wav
43.07962436771146,44.6926554191954,breathe,5hmDPsZnmf4.wav
44.6926554191954,49.96189018737626,cough,5hmDPsZnmf4.wav
49.96189018737626,51.5749212388602,breathe,5hmDPsZnmf4.wav
51.5749212388602,54.102494331065756,cough,5hmDPsZnmf4.wav
0.0,2.370974052718286,etc,5j1mxeahBRQ_210_000-220_000.wav
2.370974052718286,3.791155271828665,sniffle,5j1mxeahBRQ_210_000-220_000.wav
3.791155271828665,10.0,speech,5j1mxeahBRQ_210_000-220_000.wav
0.0,0.717954231652635,sniffle,5jznaeFpsJU.wav
0.717954231652635,4.1859709923431,speech,5jznaeFpsJU.wav
4.1859709923431,5.516721609817349,cough,5jznaeFpsJU.wav
5.516721609817349,38.18676351154352,speech,5jznaeFpsJU.wav
38.18676351154352,38.7109986032758,sniffle,5jznaeFpsJU.wav
38.7109986032758,74.3517060248182,speech,5jznaeFpsJU.wav
74.3517060248182,75.46738583542793,breathe,5jznaeFpsJU.wav
75.46738583542793,242.57886621315194,speech,5jznaeFpsJU.wav
0.0,9.259757185174175,etc,5l9qTa5OAL8.wav
9.259757185174175,20.928963126546126,cough,5l9qTa5OAL8.wav
20.928963126546126,22.753259473175703,speech,5l9qTa5OAL8.wav
22.753259473175703,30.58621943580324,cough,5l9qTa5OAL8.wav
30.58621943580324,33.41702411160776,speech,5l9qTa5OAL8.wav
33.41702411160776,41.40618397443384,cough,5l9qTa5OAL8.wav
41.40618397443384,42.31833214774863,sniffle,5l9qTa5OAL8.wav
42.31833214774863,46.407272235021814,etc,5l9qTa5OAL8.wav
46.407272235021814,47.50814072005691,sniffle,5l9qTa5OAL8.wav
47.50814072005691,49.5526107636935,etc,5l9qTa5OAL8.wav
49.5526107636935,64.71420949812607,cough,5l9qTa5OAL8.wav
64.71420949812607,65.39841953196873,sniffle,5l9qTa5OAL8.wav
65.39841953196873,68.06333012304508,cough,5l9qTa5OAL8.wav
68.06333012304508,68.90488083601656,sniffle,5l9qTa5OAL8.wav
68.90488083601656,69.71837985855565,speech,5l9qTa5OAL8.wav
69.71837985855565,83.53561623160073,etc,5l9qTa5OAL8.wav
83.53561623160073,124.14221696757129,cough,5l9qTa5OAL8.wav
124.14221696757129,133.2187176575437,etc,5l9qTa5OAL8.wav
133.2187176575437,161.0898509372125,cough,5l9qTa5OAL8.wav
161.0898509372125,187.1656760292088,etc,5l9qTa5OAL8.wav
187.1656760292088,193.61756482865684,cough,5l9qTa5OAL8.wav
193.61756482865684,195.3006662545998,speech,5l9qTa5OAL8.wav
195.3006662545998,207.85557655818766,cough,5l9qTa5OAL8.wav
207.85557655818766,214.81239578541857,etc,5l9qTa5OAL8.wav
214.81239578541857,237.04513928817846,cough,5l9qTa5OAL8.wav
237.04513928817846,238.41967211936523,speech,5l9qTa5OAL8.wav
238.41967211936523,250.91847904208828,cough,5l9qTa5OAL8.wav
250.91847904208828,252.3771669445722,speech,5l9qTa5OAL8.wav
252.3771669445722,271.5522761902024,cough,5l9qTa5OAL8.wav
271.5522761902024,272.477981974471,sniffle,5l9qTa5OAL8.wav
272.477981974471,281.14595431807726,sniffle,5l9qTa5OAL8.wav
281.14595431807726,294.31800181117757,etc,5l9qTa5OAL8.wav
294.31800181117757,325.89206349206347,cough,5l9qTa5OAL8.wav
0.0,4.433618204283361,etc,5nx9xUVXASM_220_000-230_000.wav
4.433618204283361,6.71605230642504,silence,5nx9xUVXASM_220_000-230_000.wav
6.71605230642504,7.4768636738056005,sniffle,5nx9xUVXASM_220_000-230_000.wav
7.4768636738056005,10.0,silence,5nx9xUVXASM_220_000-230_000.wav
0.0,1.1874897034596372,speech,5QBD2P6yCo8_210_000-220_000.wav
1.1874897034596372,2.187874007180938,silence,5QBD2P6yCo8_210_000-220_000.wav
2.187874007180938,3.693722119464694,sneeze,5QBD2P6yCo8_210_000-220_000.wav
3.693722119464694,5.879923294527256,speech,5QBD2P6yCo8_210_000-220_000.wav
5.879923294527256,6.832417582417583,silence,5QBD2P6yCo8_210_000-220_000.wav
6.832417582417583,8.82811989990208,speech,5QBD2P6yCo8_210_000-220_000.wav
8.82811989990208,9.290759982591668,sniffle,5QBD2P6yCo8_210_000-220_000.wav
9.290759982591668,10.0,etc,5QBD2P6yCo8_210_000-220_000.wav
0.0,4.07356267445664,cough,5r9Ixli8hnc.wav
4.07356267445664,5.107245967742032,gasp,5r9Ixli8hnc.wav
5.107245967742032,7.926382222156737,cough,5r9Ixli8hnc.wav
7.926382222156737,16.877139829923422,etc,5r9Ixli8hnc.wav
16.877139829923422,18.474650374091755,cough,5r9Ixli8hnc.wav
18.474650374091755,22.407256235827663,etc,5r9Ixli8hnc.wav
0.0,1.2535224676313785,speech,5SHqSzM75u8_50_000-60_000.wav
1.2535224676313785,1.8885186595582637,sneeze,5SHqSzM75u8_50_000-60_000.wav
1.8885186595582637,2.596085844848221,speech,5SHqSzM75u8_50_000-60_000.wav
2.596085844848221,3.0315118050266565,sneeze,5SHqSzM75u8_50_000-60_000.wav
3.0315118050266565,4.3740751822435,speech,5SHqSzM75u8_50_000-60_000.wav
4.3740751822435,4.909286258296159,sneeze,5SHqSzM75u8_50_000-60_000.wav
4.909286258296159,5.898066042868024,speech,5SHqSzM75u8_50_000-60_000.wav
5.898066042868024,6.660061473180286,etc,5SHqSzM75u8_50_000-60_000.wav
6.660061473180286,10.0,speech,5SHqSzM75u8_50_000-60_000.wav
67.31134569004463,68.31186017542603,cough,5wbc84KnDS0.wav
68.31186017542603,75.3255328798186,etc,5wbc84KnDS0.wav
0.0,1.4066911683934966,etc,5_DzTpw9Kec_0_000-10_000.wav
1.4066911683934966,2.320479532742531,silence,5_DzTpw9Kec_0_000-10_000.wav
2.320479532742531,2.980639380157609,etc,5_DzTpw9Kec_0_000-10_000.wav
2.980639380157609,3.9275191767110464,silence,5_DzTpw9Kec_0_000-10_000.wav
3.9275191767110464,4.501684778374557,etc,5_DzTpw9Kec_0_000-10_000.wav
4.501684778374557,5.668375956270756,silence,5_DzTpw9Kec_0_000-10_000.wav
5.668375956270756,6.327810100299043,etc,5_DzTpw9Kec_0_000-10_000.wav
6.327810100299043,10.000975056689342,silence,5_DzTpw9Kec_0_000-10_000.wav
0.0,22.847619629035854,cough,60NM10sTc9c.wav
22.847619629035854,25.584064148980218,speech,60NM10sTc9c.wav
25.584064148980218,26.59057247815516,gasp,60NM10sTc9c.wav
26.59057247815516,31.283481678160054,speech,60NM10sTc9c.wav
31.283481678160054,36.9765444150558,cough,60NM10sTc9c.wav
36.9765444150558,40.87676419060869,etc,60NM10sTc9c.wav
40.87676419060869,42.93369614512471,cough,60NM10sTc9c.wav
0.0,6.366045738796224,speech,644TTouN1IM.wav
6.366045738796224,15.361713930797244,cough,644TTouN1IM.wav
15.361713930797244,19.89100141208447,speech,644TTouN1IM.wav
19.89100141208447,22.124191767441367,cough,644TTouN1IM.wav
22.124191767441367,25.48970399312007,speech,644TTouN1IM.wav
25.48970399312007,25.898598001847386,sniffle,644TTouN1IM.wav
25.898598001847386,27.943068045483983,cough,644TTouN1IM.wav
27.943068045483983,31.341100682684445,speech,644TTouN1IM.wav
31.341100682684445,34.863879834796734,etc,644TTouN1IM.wav
34.863879834796734,35.807481393398234,hiccup,644TTouN1IM.wav
35.807481393398234,39.141540233790224,cough,644TTouN1IM.wav
39.141540233790224,39.51898085723082,sniffle,644TTouN1IM.wav
39.51898085723082,46.59599254674212,speech,644TTouN1IM.wav
46.59599254674212,47.35087379362332,cough,644TTouN1IM.wav
47.35087379362332,48.16866181107796,gasp,644TTouN1IM.wav
48.16866181107796,49.83569123127395,cough,644TTouN1IM.wav
49.83569123127395,51.7858011190504,speech,644TTouN1IM.wav
51.7858011190504,59.00190476190476,speech,644TTouN1IM.wav
0.0,1.648037945788697,sniffle,64Ymtt704So.wav
1.648037945788697,20.708789429539106,etc,64Ymtt704So.wav
20.708789429539106,21.495124061707028,sniffle,64Ymtt704So.wav
21.495124061707028,28.41593585101978,etc,64Ymtt704So.wav
28.41593585101978,29.013550171467397,sniffle,64Ymtt704So.wav
29.013550171467397,50.27603862528799,etc,64Ymtt704So.wav
50.27603862528799,51.251093569176206,cough,64Ymtt704So.wav
51.251093569176206,51.9126816864323,etc,64Ymtt704So.wav
51.9126816864323,52.79337647446037,sniffle,64Ymtt704So.wav
52.79337647446037,53.54825772134158,cough,64Ymtt704So.wav
53.54825772134158,54.051511885929045,sniffle,64Ymtt704So.wav
54.051511885929045,55.52982099440474,cough,64Ymtt704So.wav
55.52982099440474,62.70119283977618,etc,64Ymtt704So.wav
62.70119283977618,63.739154554237835,sniffle,64Ymtt704So.wav
63.739154554237835,72.9864498285326,etc,64Ymtt704So.wav
72.9864498285326,74.08731831356769,sniffle,64Ymtt704So.wav
74.08731831356769,91.26193370635012,etc,64Ymtt704So.wav
91.26193370635012,92.23698865023835,sniffle,64Ymtt704So.wav
92.23698865023835,99.40836049560978,etc,64Ymtt704So.wav
99.40836049560978,100.1946951277777,sniffle,64Ymtt704So.wav
100.1946951277777,111.04718007793007,etc,64Ymtt704So.wav
111.04718007793007,111.51898085723082,sniffle,64Ymtt704So.wav
111.51898085723082,114.22397199188846,speech,64Ymtt704So.wav
114.22397199188846,116.8975097412594,etc,64Ymtt704So.wav
116.8975097412594,119.57104749063032,speech,64Ymtt704So.wav
119.57104749063032,122.15022508414111,etc,64Ymtt704So.wav
122.15022508414111,126.7112925170068,speech,64Ymtt704So.wav
0.0,0.8906675008160158,etc,68NBE04Mlws_140_000-150_000.wav
0.8906675008160158,4.3105755630508105,etc,68NBE04Mlws_140_000-150_000.wav
4.3105755630508105,5.526139701882276,speech,68NBE04Mlws_140_000-150_000.wav
5.526139701882276,6.741703840713742,etc,68NBE04Mlws_140_000-150_000.wav
6.741703840713742,7.3676286584702435,speech,68NBE04Mlws_140_000-150_000.wav
7.3676286584702435,8.973261886628224,etc,68NBE04Mlws_140_000-150_000.wav
8.973261886628224,10.0,speech,68NBE04Mlws_140_000-150_000.wav
0.0,2.550728973996301,etc,6gLYUqCk2eM_40_000-50_000.wav
2.550728973996301,4.746001523229246,silence,6gLYUqCk2eM_40_000-50_000.wav
4.746001523229246,10.0,etc,6gLYUqCk2eM_40_000-50_000.wav
0.0,8.31615562657267,etc,6iz8Jk8Hvwg.wav
8.31615562657267,13.00271003429348,speech,6iz8Jk8Hvwg.wav
13.00271003429348,15.739154554237846,etc,6iz8Jk8Hvwg.wav
15.739154554237846,19.545014173930586,speech,6iz8Jk8Hvwg.wav
19.545014173930586,23.162153481903022,etc,6iz8Jk8Hvwg.wav
23.162153481903022,30.932206673957126,etc,6iz8Jk8Hvwg.wav
30.932206673957126,32.85086317644685,throat-clearing,6iz8Jk8Hvwg.wav
32.85086317644685,33.88882489090851,cough,6iz8Jk8Hvwg.wav
33.88882489090851,37.977764978181696,speech,6iz8Jk8Hvwg.wav
37.977764978181696,42.44414568889549,etc,6iz8Jk8Hvwg.wav
42.44414568889549,47.63395426120377,speech,6iz8Jk8Hvwg.wav
47.63395426120377,51.31400033974964,etc,6iz8Jk8Hvwg.wav
51.31400033974964,68.64588265896568,speech,6iz8Jk8Hvwg.wav
68.64588265896568,71.09924671132958,etc,6iz8Jk8Hvwg.wav
71.09924671132958,75.88016127491055,speech,6iz8Jk8Hvwg.wav
75.88016127491055,79.02656682981727,etc,6iz8Jk8Hvwg.wav
79.02656682981727,100.03742820134413,speech,6iz8Jk8Hvwg.wav
100.03742820134413,107.52440092581777,etc,6iz8Jk8Hvwg.wav
107.52440092581777,119.28796702304987,speech,6iz8Jk8Hvwg.wav
119.28796702304987,128.06452854427891,etc,6iz8Jk8Hvwg.wav
128.06452854427891,159.77060793952455,speech,6iz8Jk8Hvwg.wav
159.77060793952455,165.40076390584687,etc,6iz8Jk8Hvwg.wav
165.40076390584687,167.63395426120377,speech,6iz8Jk8Hvwg.wav
167.63395426120377,170.27603862528798,cough,6iz8Jk8Hvwg.wav
170.27603862528798,175.59272776497818,speech,6iz8Jk8Hvwg.wav
175.59272776497818,182.22939206047542,etc,6iz8Jk8Hvwg.wav
182.22939206047542,186.34978553303534,speech,6iz8Jk8Hvwg.wav
186.34978553303534,194.6534792487286,etc,6iz8Jk8Hvwg.wav
194.6534792487286,210.8844930829095,speech,6iz8Jk8Hvwg.wav
210.8844930829095,211.73373448565084,sniffle,6iz8Jk8Hvwg.wav
211.73373448565084,218.24458524000124,speech,6iz8Jk8Hvwg.wav
218.24458524000124,226.01463843205536,etc,6iz8Jk8Hvwg.wav
226.01463843205536,237.495124061707,speech,6iz8Jk8Hvwg.wav
237.495124061707,241.83569123127393,etc,6iz8Jk8Hvwg.wav
241.83569123127393,243.1578004395511,cough,6iz8Jk8Hvwg.wav
243.1578004395511,247.46691422383128,etc,6iz8Jk8Hvwg.wav
247.46691422383128,250.42353244078268,cough,6iz8Jk8Hvwg.wav
250.42353244078268,257.87798475373455,speech,6iz8Jk8Hvwg.wav
257.87798475373455,300.3965532879819,etc,6iz8Jk8Hvwg.wav
0.0,2.7174530455370696,speech,6K_sU6-dp0Q.wav
2.7174530455370696,12.310735557985709,cough,6K_sU6-dp0Q.wav
12.310735557985709,13.285790501873931,speech,6K_sU6-dp0Q.wav
13.285790501873931,56.555956649611055,cough,6K_sU6-dp0Q.wav
56.555956649611055,59.60693502242259,speech,6K_sU6-dp0Q.wav
59.60693502242259,65.15519274376418,cough,6K_sU6-dp0Q.wav
0.0,4.541749392166647,speech,6l52kPskdRI.wav
4.541749392166647,7.844354847271916,cough,6l52kPskdRI.wav
7.844354847271916,17.437637359720554,speech,6l52kPskdRI.wav
17.437637359720554,21.558030832280462,cough,6l52kPskdRI.wav
21.558030832280462,36.37364232855914,speech,6l52kPskdRI.wav
36.37364232855914,38.98427330735664,cough,6l52kPskdRI.wav
38.98427330735664,43.48210740335715,speech,6l52kPskdRI.wav
43.48210740335715,46.721806087888986,etc,6l52kPskdRI.wav
46.721806087888986,72.07430165521781,speech,6l52kPskdRI.wav
72.07430165521781,75.31400033974964,cough,6l52kPskdRI.wav
75.31400033974964,95.60250087591704,speech,6l52kPskdRI.wav
95.60250087591704,103.87580823255863,cough,6l52kPskdRI.wav
103.87580823255863,107.33568061409747,etc,6l52kPskdRI.wav
107.33568061409747,113.78362459787442,etc,6l52kPskdRI.wav
113.78362459787442,114.79013292704937,speech,6l52kPskdRI.wav
114.79013292704937,119.94848811407093,etc,6l52kPskdRI.wav
119.94848811407093,125.45389756548143,cough,6l52kPskdRI.wav
125.45389756548143,140.74024281482582,etc,6l52kPskdRI.wav
140.74024281482582,171.84870788962382,speech,6l52kPskdRI.wav
171.84870788962382,178.0460918173421,cough,6l52kPskdRI.wav
178.0460918173421,187.67082771507745,speech,6l52kPskdRI.wav
187.67082771507745,189.46367067642032,etc,6l52kPskdRI.wav
189.46367067642032,213.93547145572103,speech,6l52kPskdRI.wav
213.93547145572103,214.87907301432253,cough,6l52kPskdRI.wav
214.87907301432253,231.58188762780424,etc,6l52kPskdRI.wav
231.58188762780424,235.73373448565087,speech,6l52kPskdRI.wav
235.73373448565087,242.02441154299424,etc,6l52kPskdRI.wav
242.02441154299424,244.00704184229244,speech,6l52kPskdRI.wav
244.00704184229244,246.27168558293604,etc,6l52kPskdRI.wav
246.27168558293604,250.4549858260694,speech,6l52kPskdRI.wav
250.4549858260694,253.4430574283075,cough,6l52kPskdRI.wav
253.4430574283075,256.11659517767845,speech,6l52kPskdRI.wav
256.11659517767845,257.6263576714408,etc,6l52kPskdRI.wav
257.6263576714408,272.4419691677195,speech,6l52kPskdRI.wav
272.4419691677195,275.3671339993842,etc,6l52kPskdRI.wav
275.3671339993842,280.90292980984634,cough,6l52kPskdRI.wav
280.90292980984634,283.6708277150774,speech,6l52kPskdRI.wav
283.6708277150774,287.3508737936233,etc,6l52kPskdRI.wav
287.3508737936233,296.4419691677195,speech,6l52kPskdRI.wav
296.4419691677195,309.99837822629445,etc,6l52kPskdRI.wav
309.99837822629445,315.53524106299164,speech,6l52kPskdRI.wav
315.53524106299164,318.30313896822275,cough,6l52kPskdRI.wav
318.30313896822275,325.6003243547411,etc,6l52kPskdRI.wav
325.6003243547411,339.50272065146993,speech,6l52kPskdRI.wav
339.50272065146993,344.25324885599923,cough,6l52kPskdRI.wav
344.25324885599923,346.3606256702093,etc,6l52kPskdRI.wav
346.3606256702093,348.4680024844193,cough,6l52kPskdRI.wav
348.4680024844193,352.33676887468545,speech,6l52kPskdRI.wav
352.33676887468545,353.9094381390213,cough,6l52kPskdRI.wav
353.9094381390213,365.5171328213832,speech,6l52kPskdRI.wav
365.5171328213832,367.9075901031737,etc,6l52kPskdRI.wav
367.9075901031737,387.1695238095238,speech,6l52kPskdRI.wav
0.0,13.883404822321552,speech,6lbkx_tf50g.wav
13.883404822321552,16.3996756452589,cough,6lbkx_tf50g.wav
16.3996756452589,34.046091817342095,speech,6lbkx_tf50g.wav
34.046091817342095,38.57537929862932,cough,6lbkx_tf50g.wav
38.57537929862932,40.71420949812607,speech,6lbkx_tf50g.wav
40.71420949812607,43.23048032106341,etc,6lbkx_tf50g.wav
43.23048032106341,51.125280028029344,speech,6lbkx_tf50g.wav
51.125280028029344,53.13936371261426,etc,6lbkx_tf50g.wav
53.13936371261426,58.70661290836314,speech,6lbkx_tf50g.wav
58.70661290836314,60.53090925499272,sniffle,6lbkx_tf50g.wav
60.53090925499272,61.443057428307505,speech,6lbkx_tf50g.wav
61.443057428307505,62.229392060475426,sniffle,6lbkx_tf50g.wav
62.229392060475426,67.0103066240564,speech,6lbkx_tf50g.wav
67.0103066240564,67.7651878709376,sniffle,6lbkx_tf50g.wav
